"Type","ident","lat","long","Date","Time","Bird"
"WAYPOINT","426",43.94359102,-71.70903755,"28-Jun-12","08:29:32","RWKA"
"WAYPOINT","427",43.94364232,-71.70918969,"28-Jun-12","08:33:36","RWKA"
"WAYPOINT","428",43.94370971,-71.70923403,"28-Jun-12","08:33:55","RWKA"
"WAYPOINT","429",43.94382672,-71.70928323,"28-Jun-12","08:36:45","RWKA"
"WAYPOINT","55",43.94561148,-71.73317291,"27-May-12","10:24:32","RYWA"
"WAYPOINT","56",43.94556295,-71.73343124,"27-May-12","10:32:49","RYWA"
"WAYPOINT","57",43.94539582,-71.73351816,"27-May-12","10:48:19","RYWA"
"WAYPOINT","58",43.94495795,-71.73281592,"27-May-12","11:07:58","RYWA"
"WAYPOINT","59",43.94493942,-71.73261057,"27-May-12","11:08:35","RYWA"
"WAYPOINT","7",43.94539867,-71.73273621,"28-May-12","07:18:44","RYWA"
"WAYPOINT","111",43.94497697,-71.73221846,"7-Jun-12","08:35:20","RYWA"
"WAYPOINT","112",43.94488754,-71.73201235,"7-Jun-12","08:37:47","RYWA"
"WAYPOINT","1",43.94532239,-71.73294836,"13-Jun-12","11:45:33","RYWA"
"WAYPOINT","4",43.94513371,-71.73243899,"14-Jun-12","07:11:22","RYWA"
"WAYPOINT","5",43.94511712,-71.7325218,"14-Jun-12","07:16:49","RYWA"
"WAYPOINT","6",43.94515215,-71.73245257,"14-Jun-12","07:21:46","RYWA"
"WAYPOINT","7",43.94532474,-71.73249825,"14-Jun-12","07:28:24","RYWA"
"WAYPOINT","8",43.94526506,-71.73263077,"14-Jun-12","07:35:11","RYWA"
"WAYPOINT","9",43.94522918,-71.73266337,"14-Jun-12","07:36:31","RYWA"
"WAYPOINT","10",43.94518912,-71.73268701,"14-Jun-12","07:37:02","RYWA"
"WAYPOINT","11",43.94533848,-71.732829,"14-Jun-12","07:43:19","RYWA"
"WAYPOINT","110",43.94531216,-71.73222433,"15-Jun-12","09:40:36","RYWA"
"WAYPOINT","111",43.94531627,-71.73238652,"15-Jun-12","09:41:48","RYWA"
"WAYPOINT","112",43.9452493,-71.73248978,"15-Jun-12","09:43:04","RYWA"
"WAYPOINT","113",43.94520429,-71.73258534,"15-Jun-12","09:45:17","RYWA"
"WAYPOINT","114",43.9452555,-71.73259825,"15-Jun-12","09:46:29","RYWA"
"WAYPOINT","115",43.94535231,-71.73243228,"15-Jun-12","09:47:35","RYWA"
"WAYPOINT","116",43.94542951,-71.73238803,"15-Jun-12","09:49:43","RYWA"
"WAYPOINT","117",43.94536279,-71.73227169,"15-Jun-12","09:51:46","RYWA"
"WAYPOINT","160",43.94490807,-71.73303159,"16-Jun-12","08:58:50","RYWA"
"WAYPOINT","40",43.94536782,-71.73275733,"19-Jun-12","06:55:03","RYWA"
"WAYPOINT","258",43.94656878,-71.73270989,"26-Jun-12","07:18:42","RYWA"
"WAYPOINT","259",43.94656015,-71.73242725,"26-Jun-12","07:26:05","RYWA"
"WAYPOINT","260",43.94652084,-71.73226532,"26-Jun-12","07:26:53","RYWA"
"WAYPOINT","261",43.94642025,-71.73214822,"26-Jun-12","07:27:40","RYWA"
"WAYPOINT","262",43.9463314,-71.73236137,"26-Jun-12","07:28:58","RYWA"
"WAYPOINT","263",43.94624683,-71.73283495,"26-Jun-12","07:43:10","RYWA"
"WAYPOINT","264",43.94614994,-71.73305565,"26-Jun-12","07:56:41","RYWA"
"WAYPOINT","126",43.9481994,-71.73633984,"5-May-12","07:05:18","WA_Y"
"WAYPOINT","127",43.94788306,-71.73612024,"5-May-12","07:11:42","WA_Y"
"WAYPOINT","134",43.94896139,-71.7375351,"9-May-12","07:00:26","WA_Y"
"WAYPOINT","125",43.94840224,-71.73726378,"8-Jun-12","10:33:05","WA_Y"
"WAYPOINT","126",43.94436342,-71.7314148,"8-Jun-12","12:07:09","WA_Y"
"WAYPOINT","27",43.94861815,-71.73693311,"12-Jun-12","08:04:32","WA_Y"
"WAYPOINT","28",43.9481683,-71.73703688,"12-Jun-12","08:47:10","WA_Y"
"WAYPOINT","29",43.94817308,-71.73699271,"12-Jun-12","08:47:19","WA_Y"
"WAYPOINT","30",43.94808062,-71.73701484,"12-Jun-12","08:49:53","WA_Y"
"WAYPOINT","31",43.94806034,-71.73694443,"12-Jun-12","08:51:33","WA_Y"
"WAYPOINT","32",43.94802195,-71.73691057,"12-Jun-12","08:53:47","WA_Y"
"WAYPOINT","33",43.94803637,-71.73704987,"12-Jun-12","08:54:55","WA_Y"
"WAYPOINT","34",43.94805489,-71.73707787,"12-Jun-12","08:56:37","WA_Y"
"WAYPOINT","35",43.94799454,-71.73711349,"12-Jun-12","08:58:22","WA_Y"
"WAYPOINT","20",43.94848865,-71.73614614,"12-Jun-12","07:40:54","WA_Y"
"WAYPOINT","21",43.94869158,-71.73680454,"12-Jun-12","07:51:30","WA_Y"
"WAYPOINT","22",43.9489251,-71.73696882,"12-Jun-12","07:52:07","WA_Y"
"WAYPOINT","23",43.94907522,-71.73698181,"12-Jun-12","07:53:21","WA_Y"
"WAYPOINT","24",43.94917471,-71.73710955,"12-Jun-12","07:54:43","WA_Y"
"WAYPOINT","25",43.94906038,-71.73717426,"12-Jun-12","07:55:55","WA_Y"
"WAYPOINT","26",43.94906592,-71.73722715,"12-Jun-12","07:56:32","WA_Y"
"WAYPOINT","WA-Y",43.94807342,-71.73671787,"19-Jun-12","12:41:56","WA_Y"
"WAYPOINT","WA-Y2",43.94800334,-71.73691761,"19-Jun-12","12:56:37","WA_Y"
"WAYPOINT","WA-Y4",43.94809973,-71.73708701,"19-Jun-12","13:02:02","WA_Y"
"WAYPOINT","288",43.94864774,-71.73611655,"25-Jun-12","11:00:41","WA_Y"
"WAYPOINT","289",43.94839821,-71.73589141,"25-Jun-12","11:04:58","WA_Y"
"WAYPOINT","290",43.94798515,-71.73573366,"25-Jun-12","11:12:57","WA_Y"
"WAYPOINT","291",43.94749515,-71.73589502,"25-Jun-12","11:18:06","WA_Y"
"WAYPOINT","292",43.94762616,-71.73626172,"25-Jun-12","11:23:46","WA_Y"
"WAYPOINT","293",43.94787518,-71.73620774,"25-Jun-12","11:30:26","WA_Y"
"WAYPOINT","146",43.9476529,-71.70799065,"7-May-12","11:11:24","WBOA"
"WAYPOINT","22",43.94806352,-71.70783257,"11-May-12","12:50:38","WBOA"
"WAYPOINT","116",43.94800619,-71.7084395,"11-May-12","07:50:35","WBOA"
"WAYPOINT","265",43.94800527,-71.70838913,"5-Jun-12","08:56:29","WBOA"
"WAYPOINT","F",43.94829394,-71.70820171,"","9-Jun-12","WBOA"
"WAYPOINT","331",43.94808289,-71.7089534,"14-Jun-12","06:21:16","WBOA"
"WAYPOINT","266",43.94811549,-71.70753082,"24-Jun-12","06:16:16","WBOA"
"WAYPOINT","267",43.9480818,-71.70752102,"24-Jun-12","06:20:44","WBOA"
"WAYPOINT","268",43.94825715,-71.70773283,"24-Jun-12","06:27:58","WBOA"
"WAYPOINT","269",43.94818556,-71.70711298,"24-Jun-12","06:35:25","WBOA"
"WAYPOINT","270",43.94818892,-71.70731792,"24-Jun-12","06:48:03","WBOA"
"WAYPOINT","271",43.94802631,-71.70759964,"24-Jun-12","06:51:14","WBOA"
"WAYPOINT","364",43.94823678,-71.70823926,"26-Jun-12","08:57:17","WBOA"
"WAYPOINT","365",43.94817593,-71.70867805,"26-Jun-12","08:58:33","WBOA"
"WAYPOINT","366",43.9481113,-71.7086483,"26-Jun-12","09:01:40","WBOA"
"WAYPOINT","372",43.94782053,-71.70782779,"26-Jun-12","09:40:02","WBOA"
"WAYPOINT","380",43.94814282,-71.70815066,"26-Jun-12","10:47:58","WBOA"
"WAYPOINT","371",43.94778231,-71.70783374,"26-Jun-12","09:39:53","WBOA"
"WAYPOINT","472",43.94808884,-71.70791052,"23-Jun-12","07:36:13","WBOA"
"WAYPOINT","162",43.95655087,-71.74443324,"12-May-12","09:12:53","WGAY"
"WAYPOINT","155",43.95737632,-71.70382787,"12-May-12","08:13:38","WGAY"
"WAYPOINT","156",43.95741379,-71.70340651,"12-May-12","08:21:01","WGAY"
"WAYPOINT","1",43.95621451,-71.74428656,"14-May-12","06:58:31","WGAY"
"WAYPOINT","4",43.95620244,-71.74466215,"16-May-12","07:54:10","WGAY"
"WAYPOINT","106",43.95706041,-71.74549028,"6-Jun-12","13:29:38","WGAY"
"WAYPOINT","219",43.95613454,-71.74603729,"20-Jun-12","10:15:50","WGAY"
"WAYPOINT","220",43.95629698,-71.74565356,"20-Jun-12","10:18:44","WGAY"
"WAYPOINT","221",43.95634912,-71.74538853,"20-Jun-12","10:21:14","WGAY"
"WAYPOINT","222",43.95644995,-71.74554921,"20-Jun-12","10:28:35","WGAY"
"WAYPOINT","250",43.95595802,-71.74546128,"23-Jun-12","09:06:16","WGAY"
"WAYPOINT","251",43.95593966,-71.74580477,"23-Jun-12","09:07:21","WGAY"
"WAYPOINT","252",43.95589767,-71.74593578,"23-Jun-12","09:09:43","WGAY"
"WAYPOINT","4",43.95689252,-71.7443682,"25-Jun-12","07:39:35","WGAY"
"WAYPOINT","5",43.95692009,-71.74424012,"25-Jun-12","07:40:02","WGAY"
"WAYPOINT","6",43.95690467,-71.74422503,"25-Jun-12","07:40:25","WGAY"
"WAYPOINT","7",43.9568978,-71.74421908,"25-Jun-12","07:41:00","WGAY"
"WAYPOINT","8",43.95693384,-71.74404239,"25-Jun-12","07:46:17","WGAY"
"WAYPOINT","9",43.95691498,-71.74468922,"25-Jun-12","08:12:42","WGAY"
"WAYPOINT","10",43.9569035,-71.74475427,"25-Jun-12","08:15:13","WGAY"
"WAYPOINT","348",43.95616061,-71.74573638,"29-Jun-12","12:28:41","WGAY"
"WAYPOINT","349",43.9561239,-71.74562934,"29-Jun-12","12:30:38","WGAY"
"WAYPOINT","482",43.95640763,-71.74429519,"26-Jun-12","07:47:43","WGAY"
"WAYPOINT","483",43.95640142,-71.74445394,"26-Jun-12","07:48:43","WGAY"
"WAYPOINT","484",43.95644551,-71.74447264,"26-Jun-12","07:49:05","WGAY"
"WAYPOINT","485",43.95666445,-71.74428983,"26-Jun-12","07:50:38","WGAY"
"WAYPOINT","486",43.95652405,-71.7440211,"26-Jun-12","07:52:17","WGAY"
"WAYPOINT","487",43.95648843,-71.74377224,"26-Jun-12","07:53:21","WGAY"
"WAYPOINT","161",43.95510097,-71.74904178,"13-May-12","07:40:18","WGGA"
"WAYPOINT","162",43.95566683,-71.74962793,"13-May-12","07:46:46","WGGA"
"WAYPOINT","163",43.95593774,-71.74954168,"13-May-12","07:50:52","WGGA"
"WAYPOINT","164",43.9554318,-71.74988567,"13-May-12","08:13:50","WGGA"
"WAYPOINT","10",43.95494414,-71.75000637,"23-May-12","12:14:33","WGGA"
"WAYPOINT","2",43.95565049,-71.74945132,"24-May-12","07:59:01","WGGA"
"WAYPOINT","101",43.95479268,-71.75001936,"6-Jun-12","11:36:10","WGGA"
"WAYPOINT","102",43.95476159,-71.75019722,"6-Jun-12","11:38:03","WGGA"
"WAYPOINT","26",43.95518512,-71.75059386,"28-Jun-12","11:46:08","WGGA"
"WAYPOINT","27",43.95506954,-71.75055262,"28-Jun-12","11:47:54","WGGA"
"WAYPOINT","28",43.95497549,-71.75052236,"28-Jun-12","11:49:53","WGGA"
"WAYPOINT","29",43.95498094,-71.7504786,"28-Jun-12","11:50:09","WGGA"
"WAYPOINT","30",43.95499527,-71.75046704,"28-Jun-12","11:50:24","WGGA"
"WAYPOINT","31",43.95503827,-71.75050979,"28-Jun-12","11:51:59","WGGA"
"WAYPOINT","32",43.95505453,-71.75054281,"28-Jun-12","11:52:56","WGGA"
"WAYPOINT","33",43.95506862,-71.75063426,"28-Jun-12","11:53:37","WGGA"
"WAYPOINT","340",43.95622029,-71.75019773,"29-Jun-12","11:03:20","WGGA"
"WAYPOINT","341",43.95615852,-71.75040518,"29-Jun-12","11:04:53","WGGA"
"WAYPOINT","342",43.95593069,-71.75048498,"29-Jun-12","11:06:27","WGGA"
"WAYPOINT","343",43.95601862,-71.7506128,"29-Jun-12","11:08:51","WGGA"
"WAYPOINT","344",43.95613605,-71.75055136,"29-Jun-12","11:10:25","WGGA"
"WAYPOINT","345",43.95610445,-71.75006362,"29-Jun-12","11:13:05","WGGA"
"WAYPOINT","346",43.95553926,-71.74952692,"29-Jun-12","12:00:41","WGGA"
"WAYPOINT","347",43.95545552,-71.74953874,"29-Jun-12","12:03:49","WGGA"
"WAYPOINT","M",43.94832512,-71.70859541,"","9-Jun-12","WOAW"
"WAYPOINT","M",43.94855814,-71.70805285,"","9-Jun-12","WOAW"
"WAYPOINT","337",43.94772205,-71.70705951,"14-Jun-12","07:13:26","WOAW"
"WAYPOINT","338",43.94788139,-71.70724559,"14-Jun-12","07:32:33","WOAW"
"WAYPOINT","339",43.94753555,-71.70714651,"14-Jun-12","07:37:10","WOAW"
"WAYPOINT","340",43.94782045,-71.70688164,"14-Jun-12","07:47:46","WOAW"
"WAYPOINT","341",43.94781752,-71.70659364,"14-Jun-12","08:10:37","WOAW"
"WAYPOINT","342",43.94777401,-71.70657562,"14-Jun-12","08:10:52","WOAW"
"WAYPOINT","343",43.94774694,-71.70737349,"14-Jun-12","08:20:21","WOAW"
"WAYPOINT","410",43.94772573,-71.70716579,"18-Jun-12","07:44:45","WOAW"
"WAYPOINT","411",43.94792179,-71.70712204,"18-Jun-12","07:45:44","WOAW"
"WAYPOINT","412",43.9477378,-71.70726361,"18-Jun-12","07:46:26","WOAW"
"WAYPOINT","272",43.94794014,-71.70698667,"24-Jun-12","07:55:21","WOAW"
"WAYPOINT","273",43.94778868,-71.70690721,"24-Jun-12","07:58:09","WOAW"
"WAYPOINT","274",43.94783805,-71.70696555,"24-Jun-12","07:58:33","WOAW"
"WAYPOINT","359",43.9476114,-71.70661225,"26-Jun-12","07:08:31","WOAW"
"WAYPOINT","360",43.94780318,-71.70730778,"26-Jun-12","07:14:35","WOAW"
"WAYPOINT","361",43.94776111,-71.70666472,"26-Jun-12","07:33:34","WOAW"
"WAYPOINT","362",43.94780855,-71.70658434,"26-Jun-12","07:34:03","WOAW"
"WAYPOINT","363",43.94799102,-71.70584748,"26-Jun-12","07:38:26","WOAW"
"WAYPOINT","367",43.94779975,-71.707777,"26-Jun-12","09:38:41","WOAW"
"WAYPOINT","368",43.94778005,-71.70775278,"26-Jun-12","09:39:10","WOAW"
"WAYPOINT","369",43.94777661,-71.70776661,"26-Jun-12","09:39:22","WOAW"
"WAYPOINT","370",43.94777913,-71.70782126,"26-Jun-12","09:39:41","WOAW"
"WAYPOINT","371",43.94778231,-71.70783374,"26-Jun-12","09:39:53","WOAW"
"WAYPOINT","373",43.94766237,-71.70776485,"26-Jun-12","09:43:38","WOAW"
"WAYPOINT","374",43.94773789,-71.70760073,"26-Jun-12","09:45:59","WOAW"
"WAYPOINT","375",43.94785096,-71.70753367,"26-Jun-12","09:46:31","WOAW"
"WAYPOINT","376",43.94834524,-71.70660982,"26-Jun-12","09:48:18","WOAW"
"WAYPOINT","377",43.94782129,-71.7076356,"26-Jun-12","09:48:37","WOAW"
"WAYPOINT","378",43.94780369,-71.70763836,"26-Jun-12","09:48:45","WOAW"
"WAYPOINT","379",43.94777854,-71.7075765,"26-Jun-12","09:49:06","WOAW"
"WAYPOINT","381",43.94777711,-71.70739956,"26-Jun-12","10:56:13","WOAW"
"WAYPOINT","382",43.94788306,-71.70685658,"26-Jun-12","10:59:35","WOAW"
"WAYPOINT","383",43.94784166,-71.70667763,"26-Jun-12","11:00:06","WOAW"
"WAYPOINT","384",43.94783093,-71.70661041,"26-Jun-12","11:00:32","WOAW"
"WAYPOINT","385",43.94782187,-71.7064462,"26-Jun-12","11:01:00","WOAW"
"WAYPOINT","386",43.9478,-71.70626306,"26-Jun-12","11:01:36","WOAW"
"WAYPOINT","387",43.94778047,-71.7060028,"26-Jun-12","11:02:17","WOAW"
"WAYPOINT","388",43.94778457,-71.70584673,"26-Jun-12","11:02:58","WOAW"
"WAYPOINT","389",43.94785356,-71.70559796,"26-Jun-12","11:03:23","WOAW"
"WAYPOINT","431",43.94772272,-71.7067871,"28-Jun-12","09:41:35","WOAW"
"WAYPOINT","472",43.94808884,-71.70791052,"23-Jun-12","07:36:13","WOAW"
"WAYPOINT","171",43.94578499,-71.70490016,"14-May-12","07:04:23","WOGA"
"WAYPOINT","20",43.94631984,-71.7054413,"21-May-12","07:37:30","WOGA"
"WAYPOINT","21",43.94637298,-71.70565118,"21-May-12","07:37:58","WOGA"
"WAYPOINT","23",43.94623761,-71.70542931,"21-May-12","07:52:34","WOGA"
"WAYPOINT","28",43.94643928,-71.7047865,"21-May-12","12:19:50","WOGA"
"WAYPOINT","38",43.94464346,-71.70248073,"24-May-12","06:37:25","WOGA"
"WAYPOINT","242",43.94570041,-71.70529738,"31-May-12","09:48:13","WOGA"
"WAYPOINT","266",43.94600904,-71.70613482,"5-Jun-12","09:32:41","WOGA"
"WAYPOINT","WOGA",43.94564996,-71.70521926,"9-Jun-12","07:02:37","WOGA"
"WAYPOINT","WOGA10",43.9455591,-71.70500192,"9-Jun-12","08:03:24","WOGA"
"WAYPOINT","WOGA11",43.9457259,-71.70557977,"9-Jun-12","08:07:12","WOGA"
"WAYPOINT","WOGA12",43.94597149,-71.70585461,"9-Jun-12","08:10:36","WOGA"
"WAYPOINT","WOGA2",43.94547746,-71.70588193,"9-Jun-12","07:11:36","WOGA"
"WAYPOINT","WOGA3",43.94564736,-71.70565747,"9-Jun-12","07:15:59","WOGA"
"WAYPOINT","WOGA4",43.94582204,-71.70575595,"9-Jun-12","07:18:34","WOGA"
"WAYPOINT","WOGA5",43.94601951,-71.70603449,"9-Jun-12","07:21:31","WOGA"
"WAYPOINT","WOGA6",43.94588096,-71.70626415,"9-Jun-12","07:46:50","WOGA"
"WAYPOINT","WOGA7",43.94546865,-71.7057143,"9-Jun-12","07:51:09","WOGA"
"WAYPOINT","WOGA8",43.94536505,-71.70542856,"9-Jun-12","07:58:56","WOGA"
"WAYPOINT","WOGA9",43.94554728,-71.70519982,"9-Jun-12","08:01:06","WOGA"
"WAYPOINT","13",43.9458502,-71.70556703,"12-Jun-12","12:00:52","WOGA"
"WAYPOINT","14",43.9458823,-71.70573441,"12-Jun-12","12:03:49","WOGA"
"WAYPOINT","15",43.94589194,-71.70576316,"12-Jun-12","12:03:58","WOGA"
"WAYPOINT","16",43.94590954,-71.70582117,"12-Jun-12","12:04:10","WOGA"
"WAYPOINT","17",43.94593259,-71.70585402,"12-Jun-12","12:04:30","WOGA"
"WAYPOINT","18",43.94595279,-71.70587867,"12-Jun-12","12:04:38","WOGA"
"WAYPOINT","19",43.945988,-71.70566996,"12-Jun-12","12:09:03","WOGA"
"WAYPOINT","417",43.94568424,-71.70609576,"18-Jun-12","08:45:28","WOGA"
"WAYPOINT","10",43.94613996,-71.70593172,"20-Jun-12","09:06:00","WOGA"
"WAYPOINT","430",43.94596461,-71.70564473,"28-Jun-12","09:20:17","WOGA"
"WAYPOINT","213",43.95087674,-71.73895986,"21-May-12","07:41:47","WORA"
"WAYPOINT","165",43.9517576,-71.73936487,"14-Jun-12","08:22:04","WORA"
"WAYPOINT","166",43.95181409,-71.7394217,"14-Jun-12","08:24:37","WORA"
"WAYPOINT","274",43.95053878,-71.73845803,"6-Jun-12","13:29:44","WORA"
"WAYPOINT","275",43.95136289,-71.73862047,"8-Jun-12","07:18:20","WORA"
"WAYPOINT","358",43.95083752,-71.73905089,"15-Jun-12","07:30:03","WORA"
"WAYPOINT","359",43.95040317,-71.73847111,"15-Jun-12","07:36:19","WORA"
"WAYPOINT","360",43.95068413,-71.73806844,"15-Jun-12","07:38:59","WORA"
"WAYPOINT","361",43.95056728,-71.73780919,"15-Jun-12","07:41:26","WORA"
"WAYPOINT","362",43.95030116,-71.73825938,"15-Jun-12","07:46:59","WORA"
"WAYPOINT","363",43.9502346,-71.73842635,"15-Jun-12","07:51:23","WORA"
"WAYPOINT","WORA",43.95056242,-71.73831713,"19-Jun-12","08:28:17","WORA"
"WAYPOINT","WORA2",43.95060173,-71.73842937,"19-Jun-12","08:52:05","WORA"
"WAYPOINT","19",43.95053459,-71.73885995,"21-Jun-12","10:49:33","WORA"
"WAYPOINT","20",43.95056871,-71.73882365,"21-Jun-12","10:49:55","WORA"
"WAYPOINT","21",43.95082779,-71.73918634,"21-Jun-12","10:56:48","WORA"
"WAYPOINT","22",43.95086358,-71.73929689,"21-Jun-12","10:57:14","WORA"
"WAYPOINT","7",43.95057349,-71.73875442,"27-Jun-12","07:38:41","WORA"
"WAYPOINT","8",43.95043669,-71.73861964,"27-Jun-12","07:44:51","WORA"
"WAYPOINT","9",43.9504413,-71.73860421,"27-Jun-12","07:45:03","WORA"
"WAYPOINT","365",43.94838346,-71.73935565,"15-Jun-12","08:36:15","WPAB"
"WAYPOINT","206",43.94680657,-71.73966377,"19-Jun-12","09:07:50","WPAB"
"WAYPOINT","207",43.947211,-71.73999544,"19-Jun-12","09:13:23","WPAB"
"WAYPOINT","247",43.94659619,-71.74133009,"22-Jun-12","10:47:44","WPAB"
"WAYPOINT","248",43.9467769,-71.74150779,"22-Jun-12","11:10:34","WPAB"
"WAYPOINT","27",43.94694781,-71.74338081,"25-Jun-12","11:38:24","WPAB"
"WAYPOINT","28",43.94714897,-71.74340419,"25-Jun-12","11:45:53","WPAB"
"WAYPOINT","29",43.9471245,-71.74329883,"25-Jun-12","11:51:54","WPAB"
"WAYPOINT","30",43.94686701,-71.7435663,"25-Jun-12","11:57:53","WPAB"
"WAYPOINT","31",43.94676316,-71.74353529,"25-Jun-12","12:02:58","WPAB"
"WAYPOINT","32",43.94685335,-71.7435083,"25-Jun-12","12:10:13","WPAB"
"WAYPOINT","342",43.94694781,-71.74338081,"28-Jun-12","11:38:24","WPAB"
"WAYPOINT","343",43.94714897,-71.74340419,"28-Jun-12","11:45:53","WPAB"
"WAYPOINT","344",43.9471245,-71.74329883,"28-Jun-12","11:51:54","WPAB"
"WAYPOINT","345",43.94686701,-71.7435663,"28-Jun-12","11:57:53","WPAB"
"WAYPOINT","346",43.94676316,-71.74353529,"28-Jun-12","12:02:58","WPAB"
"WAYPOINT","347",43.94685335,-71.7435083,"28-Jun-12","12:10:13","WPAB"
"WAYPOINT","97",43.95382625,-71.74764443,"6-Jun-12","07:32:50","WWAB"
"WAYPOINT","292",43.95350103,-71.74788457,"8-Jun-12","12:03:38","WWAB"
"WAYPOINT","166",43.95402616,-71.74861548,"14-Jun-12","11:10:47","WWAB"
"WAYPOINT","167",43.95333641,-71.7477964,"14-Jun-12","11:18:35","WWAB"
"WAYPOINT","168",43.95343339,-71.74784585,"14-Jun-12","11:25:08","WWAB"
"WAYPOINT","169",43.95327237,-71.74795213,"14-Jun-12","11:30:20","WWAB"
"WAYPOINT","170",43.95350371,-71.74791349,"14-Jun-12","11:40:26","WWAB"
"WAYPOINT","383",43.95445313,-71.74633149,"16-Jun-12","07:20:04","WWAB"
"WAYPOINT","384",43.95376615,-71.74824256,"16-Jun-12","07:53:48","WWAB"
"WAYPOINT","211",43.9542373,-71.7466873,"20-Jun-12","07:38:15","WWAB"
"WAYPOINT","212",43.954329,-71.74678093,"20-Jun-12","07:39:29","WWAB"
"WAYPOINT","213",43.9544248,-71.74684715,"20-Jun-12","07:44:22","WWAB"
"WAYPOINT","214",43.95459454,-71.74681529,"20-Jun-12","07:47:01","WWAB"
"WAYPOINT","215",43.95462706,-71.74627206,"20-Jun-12","07:53:01","WWAB"
"WAYPOINT","216",43.95435473,-71.74647532,"20-Jun-12","08:00:40","WWAB"
"WAYPOINT","8",43.94419008,-71.73813877,"13-May-12","08:39:55","WWAO"
"WAYPOINT","185",43.94513522,-71.73743687,"14-May-12","10:32:08","WWAO"
"WAYPOINT","10",43.94390753,-71.73807942,"21-May-12","09:02:53","WWAO"
"WAYPOINT","191",43.94418497,-71.73826969,"17-May-12","07:43:34","WWAO"
"WAYPOINT","368",43.944508,-71.73697041,"15-Jun-12","10:36:12","WWAO"
"WAYPOINT","369",43.94470272,-71.73689791,"15-Jun-12","10:37:51","WWAO"
"WAYPOINT","370",43.94463675,-71.73714677,"15-Jun-12","10:38:27","WWAO"
"WAYPOINT","371",43.94473155,-71.73729655,"15-Jun-12","10:39:35","WWAO"
"WAYPOINT","245",43.94439409,-71.73939865,"20-Jun-12","11:00:53","WWAO"
"WAYPOINT","246",43.9444329,-71.73905826,"20-Jun-12","11:03:31","WWAO"
"WAYPOINT","247",43.94444221,-71.73810038,"20-Jun-12","11:08:30","WWAO"
"WAYPOINT","248",43.94450809,-71.73795747,"20-Jun-12","11:11:27","WWAO"
"WAYPOINT","249",43.94467103,-71.73852685,"20-Jun-12","11:14:38","WWAO"
"WAYPOINT","250",43.94479785,-71.73870027,"20-Jun-12","11:19:10","WWAO"
"WAYPOINT","267",43.94444807,-71.73798705,"21-Jun-12","10:52:24","WWAO"
"WAYPOINT","268",43.94428957,-71.73798328,"21-Jun-12","10:54:34","WWAO"
"WAYPOINT","269",43.94419176,-71.73791992,"21-Jun-12","10:55:19","WWAO"
"WAYPOINT","270",43.94390283,-71.73800122,"21-Jun-12","10:57:20","WWAO"
"WAYPOINT","163",43.95483015,-71.74587945,"12-May-12","09:45:32","YAOY"
"WAYPOINT","4",43.95505026,-71.7519156,"17-May-12","08:34:04","YAOY"
"WAYPOINT","5",43.95494557,-71.75093818,"17-May-12","08:44:39","YAOY"
"WAYPOINT","6",43.95458716,-71.75103407,"17-May-12","08:51:13","YAOY"
"WAYPOINT","5",43.95509804,-71.75166062,"23-May-12","09:22:23","YAOY"
"WAYPOINT","6",43.9550547,-71.75137321,"23-May-12","11:25:26","YAOY"
"WAYPOINT","7",43.95490207,-71.75118621,"23-May-12","11:30:19","YAOY"
"WAYPOINT","8",43.95489478,-71.75083794,"23-May-12","11:37:30","YAOY"
"WAYPOINT","9",43.95484432,-71.75053409,"23-May-12","11:47:57","YAOY"
"WAYPOINT","1",43.95476067,-71.75121688,"24-May-12","07:06:40","YAOY"
"WAYPOINT","13",43.95507373,-71.74559388,"26-May-12","09:34:35","YAOY"
"WAYPOINT","158",43.9553557,-71.7454322,"9-Jun-12","09:19:35","YAOY"
"WAYPOINT","159",43.9552868,-71.74549464,"9-Jun-12","09:22:04","YAOY"
"WAYPOINT","160",43.9552334,-71.74552012,"9-Jun-12","09:27:47","YAOY"
"WAYPOINT","161",43.95497457,-71.74546195,"9-Jun-12","09:34:59","YAOY"
"WAYPOINT","162",43.95496728,-71.74549372,"9-Jun-12","09:35:35","YAOY"
"WAYPOINT","163",43.9550133,-71.74553228,"9-Jun-12","09:37:12","YAOY"
"WAYPOINT","164",43.95520893,-71.74558667,"9-Jun-12","09:39:03","YAOY"
"WAYPOINT","165",43.95533181,-71.74551861,"9-Jun-12","09:41:08","YAOY"
"WAYPOINT","166",43.95533625,-71.74532876,"9-Jun-12","09:43:02","YAOY"
"WAYPOINT","283",43.95484876,-71.74533119,"8-Jun-12","09:32:33","YAOY"
"WAYPOINT","284",43.95553784,-71.74483214,"8-Jun-12","09:52:17","YAOY"
"WAYPOINT","285",43.95509301,-71.74551518,"8-Jun-12","10:00:55","YAOY"
"WAYPOINT","286",43.95434165,-71.7470007,"8-Jun-12","10:48:14","YAOY"
"WAYPOINT","287",43.95322435,-71.74798943,"8-Jun-12","11:08:37","YAOY"
"WAYPOINT","379",43.95544312,-71.74546489,"16-Jun-12","07:05:49","YAOY"
"WAYPOINT","380",43.95530851,-71.74553948,"16-Jun-12","07:10:34","YAOY"
"WAYPOINT","381",43.95520239,-71.74552138,"16-Jun-12","07:11:37","YAOY"
"WAYPOINT","382",43.95519963,-71.74564308,"16-Jun-12","07:12:21","YAOY"
